Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2022-10-08 02:30:32.055624,0.045326000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.087931,0.047293000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.223359,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.223810,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.225083,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.225842,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.280609,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.325485,0.102126000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.326177,0.102367000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.326179,0.101096000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.326180,0.000695000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.326181,0.000004000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.326203,0.000024000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.346870,0.121028000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.347295,0.000425000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.350735,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.369418,0.043238000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.369420,0.043239000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.369776,0.043573000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.389022,0.019604000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392256,0.003234000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392258,0.000002000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392259,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392260,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392261,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392262,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392263,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392264,0.022844000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392286,0.000022000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392287,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392288,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
