Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
24.0,6,68.2,80.64588945353584,0.0,0.2,0.0,0.2,0.5,0.0,0.0,5,2,0,0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,955,66,186,95.5,46.86920334529084,95.5,0.0129009962081909,10,2196.722222222222
17.6,17,69.6,13.378819297914886,0.2,0.0,0.0,0.1,0.4,0.0,0.0,4,0,2,0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,967,66,186,96.7,46.600071530703325,96.7,0.0776512145996093,10,2171.5666666666666
31.2,6,73.8,12.311463918929867,0.2,0.2,0.0,0.2,0.8,0.0,0.0,8,2,2,0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,803,66,181,80.3,35.57168037139157,80.3,0.08212730884552,10,1265.3444444444444
21.6,6,68.2,78.24113835030238,0.0,0.2,0.0,0.1,0.4,0.0,0.0,4,2,0,0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,864,66,186,86.4,35.99753077951628,86.4,0.0128358840942382,10,1295.822222222222
17.6,17,69.6,13.475796730058937,0.2,0.0,0.0,0.1,0.4,0.0,0.0,4,0,2,0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,967,66,186,96.7,46.600071530703325,96.7,0.0745793104171752,10,2171.5666666666666
31.2,6,91.5,16.048326679538068,0.2,0.2,0.0,0.3,0.9,0.0,0.0,9,2,2,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,796,58,190,79.6,39.06461883142397,79.6,0.0640903949737548,10,1526.0444444444445
17.2,17,81.7,145.7722170090015,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,967,54,186,96.7,46.866358462713485,96.7,0.0245721101760864,10,2196.455555555556
23.2,6,75.2,12.808345281120358,0.2,0.1,0.0,0.0,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,716,66,90,71.6,7.58946638440411,71.6,0.0785016775131225,10,57.6
28.8,6,73.8,43.23218038695872,0.2,0.2,0.0,0.2,0.7,0.0,0.0,7,2,2,0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,939,66,186,93.9,47.79690831470635,93.9,0.0231931209564209,10,2284.5444444444447
18.4,17,62.6,14.549132717393,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,979,66,186,97.9,45.792891248412005,97.9,0.0689579010009765,10,2096.9888888888886
25.6,6,75.2,12.69323781511766,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,823,66,181,82.3,35.49037428186221,82.3,0.0788990974426269,10,1259.5666666666666
26.4,6,73.8,44.79041123245863,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,832,66,186,83.2,36.85647839932621,83.2,0.0223263025283813,10,1358.4
18.4,17,62.6,15.613945809314457,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,979,66,186,97.9,45.792891248412005,97.9,0.0644604921340942,10,2096.9888888888886
25.6,6,75.2,13.12625357745853,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,823,66,181,82.3,35.49037428186221,82.3,0.0766139030456543,10,1259.5666666666666
26.4,6,73.8,47.717691923507054,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,832,66,186,83.2,36.85647839932621,83.2,0.0209566831588745,10,1358.4
